time,gyrX,gyrY,gyrZ,accX,accY,accZ,Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
5749,2.25,0.9375,0.375,-0.06591797,0.05810547,0.8891602,0.3017578,0.2905273,-0.3305664
5751,2.25,2.25,-0.0625,-0.04638672,0.01123047,0.9047852,0.3017578,0.2905273,-0.3305664
5752,2.625,1.75,-0.625,-0.04248047,-0.007324219,0.9868164,0.2944336,0.2836914,-0.3237305
5754,2.4375,2.375,-0.4375,-0.007324219,0.007324219,0.9829102,0.2944336,0.2836914,-0.3237305
5755,2.9375,3.625,-0.375,-0.007324219,-0.007324219,0.9672852,0.2944336,0.2836914,-0.3237305
5757,2.6875,2.8125,-0.625,-0.03466797,-0.02685547,1.013672,0.2885742,0.2827148,-0.3291016
5758,2.4375,2.5,-0.5625,0.007324219,0.007324219,0.9633789,0.2885742,0.2827148,-0.3291016
5760,2.375,3.0625,-0.6875,0,0.03466797,0.9360352,0.2885742,0.2827148,-0.3291016
5761,2.125,3.125,-0.625,-0.01904297,0.01904297,0.9243164,0.3027344,0.2836914,-0.3178711
5763,2.6875,3.125,-1.125,-0.01513672,-0.003417969,0.9555664,0.3027344,0.2836914,-0.3178711
5764,2.25,3.125,-1.9375,-0.01513672,-0.003417969,0.9672852,0.3027344,0.2836914,-0.3178711
5766,1.625,3.125,-1,-0.05419922,0.01513672,0.9360352,0.3027344,0.2836914,-0.3178711
5767,1.625,1.5,-1.3125,-0.07373047,0.003417969,0.9672852,0.3027344,0.2836914,-0.3178711
5769,0.1875,1.3125,-1.1875,-0.06982422,0,0.9555664,0.3027344,0.2836914,-0.3178711
5770,1.125,1,-1,-0.1010742,0,0.9477539,0.3027344,0.2836914,-0.3178711
5772,0,0.375,-1,-0.06201172,0.003417969,0.9243164,0.2993164,0.28125,-0.3237305
5773,0.1875,1.5,-0.8125,-0.05810547,-0.007324219,0.9008789,0.2993164,0.28125,-0.3237305
5775,0.75,2.625,-0.875,-0.07763672,-0.03076172,0.9399414,0.2993164,0.28125,-0.3237305
5776,1.5,2.4375,-0.0625,-0.08935547,0.007324219,0.9555664,0.296875,0.2827148,-0.3251953
5778,0.9375,2.9375,-0.3125,-0.09716797,0.007324219,0.9360352,0.296875,0.2827148,-0.3251953
5779,1.4375,3.1875,-1.1875,-0.03076172,0.01513672,0.9243164,0.296875,0.2827148,-0.3251953
5781,0.25,4.75,-0.5,-0.01904297,-0.01904297,0.9008789,0.296875,0.2827148,-0.3251953
5782,2.5625,6.625,-0.8125,-0.01513672,-0.01123047,0.9008789,0.296875,0.2827148,-0.3251953
5784,1.625,7.0625,-1.1875,0.03076172,-0.003417969,0.8852539,0.296875,0.2827148,-0.3251953
5785,3,7.25,-1.4375,0.03466797,0.01123047,0.8969727,0.296875,0.2827148,-0.3251953
5787,2.875,8.25,-2.25,0.02685547,0.01123047,0.9829102,0.3061523,0.2885742,-0.3222656
5788,3,8.875,-2.0625,-0.003417969,0,0.9829102,0.3061523,0.2885742,-0.3222656
5790,4.5,8.9375,-2.5,-0.01123047,0.01123047,0.9633789,0.3061523,0.2885742,-0.3222656
5791,3.9375,8.5625,-2.25,-0.02294922,0.007324219,0.9594727,0.3061523,0.2905273,-0.3266602
5793,4.5,8.4375,-3,-0.03466797,0.01513672,0.9829102,0.3061523,0.2905273,-0.3266602
5794,5,8.8125,-2.875,-0.04248047,-0.003417969,0.9750977,0.3061523,0.2905273,-0.3266602
5796,5.0625,9.625,-3,-0.05029297,-0.003417969,0.9438477,0.3037109,0.2836914,-0.3251953
5797,6,9.0625,-3,-0.07373047,0,0.9477539,0.3037109,0.2836914,-0.3251953
5799,5.5,8.75,-3,-0.1166992,0.003417969,0.9633789,0.3037109,0.2836914,-0.3251953
5800,5.3125,8.875,-2.125,-0.09326172,-0.007324219,0.9477539,0.3037109,0.2836914,-0.3251953
5802,4.875,8.875,-2.625,-0.07763672,0.01904297,0.9125977,0.3120117,0.2905273,-0.3251953
5803,5.25,8.9375,-2.6875,-0.06982422,0.01123047,0.9594727,0.3120117,0.2905273,-0.3251953
5805,4.8125,7.1875,-2.8125,-0.1010742,-0.003417969,0.9946289,0.3120117,0.2905273,-0.3251953
5806,4.75,6.8125,-2.125,-0.08935547,0,1.017578,0.3085938,0.2871094,-0.3237305
5808,3.9375,7.0625,-2.125,-0.07373047,0.01123047,0.9711914,0.3085938,0.2871094,-0.3237305
5809,3.625,7.75,-2.125,-0.06201172,0.003417969,0.9555664,0.3085938,0.2871094,-0.3237305
5811,3.6875,6.625,-1.875,-0.03076172,0.03076172,0.9750977,0.3110352,0.2861328,-0.3251953
5812,2.6875,6.25,-2.5,-0.05419922,0,1.013672,0.3110352,0.2861328,-0.3251953
5814,4.125,5.875,-2,-0.05029297,0.01123047,1.021484,0.3110352,0.2861328,-0.3251953
5815,2.625,6.6875,-2.6875,-0.01513672,0.003417969,1.044922,0.3110352,0.2861328,-0.3251953
5817,3.1875,5.6875,-2.625,-0.03076172,0.01123047,1.044922,0.3144531,0.2885742,-0.3208008
5818,3.25,6.5625,-2.6875,-0.03466797,0.01513672,1.052734,0.3144531,0.2885742,-0.3208008
5820,3.125,6.375,-2.75,-0.03857422,-0.003417969,0.9985352,0.3144531,0.2885742,-0.3208008
5821,1.875,5.5,-2.75,-0.06201172,0,1.001953,0.3203125,0.2861328,-0.3237305
5823,2.5,4.5625,-2.25,-0.06201172,-0.01904297,1.037109,0.3203125,0.2861328,-0.3237305
5824,2.625,5.8125,-1.0625,-0.06982422,0.03857422,0.9594727,0.3203125,0.2861328,-0.3237305
5826,2.4375,6.625,-1.1875,-0.07763672,0,0.9165039,0.3178711,0.2851563,-0.3334961
5827,-0.0625,6.3125,-1,-0.03076172,0.03076172,0.7915039,0.3178711,0.2851563,-0.3334961
5829,2.125,4.8125,-1.4375,-0.08544922,0.01513672,0.8344727,0.3178711,0.2851563,-0.3334961
5830,-0.0625,3.5,-1.9375,-0.06201172,0.03857422,0.8774414,0.3178711,0.2851563,-0.3334961
5832,2.375,-1.0625,-2.625,-0.06201172,-0.007324219,0.9282227,0.3178711,0.2851563,-0.3334961
5833,1.4375,-2.1875,-1.75,-0.04638672,-0.02685547,1.146484,0.3178711,0.2851563,-0.3334961
5835,2.75,-4.125,-2.0625,-0.06201172,-0.007324219,1.240234,0.3178711,0.2851563,-0.3334961
5838,2.5625,-3.25,-2.125,-0.05029297,-0.01513672,1.185547,0.3188477,0.2895508,-0.3251953
5840,5.4375,-3.625,-2.6875,-0.03076172,0,1.056641,0.3188477,0.2895508,-0.3251953
5841,4.3125,-5.5625,-3.125,-0.06591797,-0.01904297,1.048828,0.3188477,0.2895508,-0.3251953
5843,7.3125,-9.375,-3.375,-0.06982422,-0.01123047,1.044922,0.3178711,0.2895508,-0.3251953
5844,7.4375,-9.5,-4.1875,-0.08935547,0.003417969,0.8813477,0.3178711,0.2895508,-0.3251953
5846,8.5625,-13.3125,-4.5625,-0.09326172,0.003417969,0.8657227,0.3178711,0.2895508,-0.3251953
5847,9.875,-19.625,-6,-0.1362305,0.04248047,0.8110352,0.3178711,0.2895508,-0.3251953
5849,10.875,-23.0625,-6.4375,-0.09716797,0.05029297,0.8735352,0.3178711,0.2895508,-0.3251953
5850,11.0625,-28.8125,-7.5,-0.1557617,0.05029297,0.9555664,0.3178711,0.2895508,-0.3251953
5852,12.5,-34.25,-8.6875,-0.1479492,0.07373047,1.111328,0.3178711,0.2895508,-0.3251953
5853,13.375,-35.375,-10.8125,-0.03076172,0.02685547,1.013672,0.3178711,0.2851563,-0.3276367
5855,15.6875,-34.1875,-11.875,0.03076172,-0.04638672,1.083984,0.3178711,0.2851563,-0.3276367
5856,14.625,-30.75,-10.1875,0.02294922,-0.06591797,1.123047,0.3178711,0.2851563,-0.3276367
5858,13.75,-28.9375,-10.125,0.04248047,-0.01123047,1.056641,0.3061523,0.2851563,-0.3364258
5859,14.75,-27.0625,-10.4375,0.1713867,-0.02685547,0.9985352,0.3061523,0.2851563,-0.3364258
5861,16.25,-20.4375,-9.75,0.1479492,-0.05419922,0.9125977,0.3061523,0.2851563,-0.3364258
5862,15.5625,-19.8125,-7.75,0.07373047,-0.01904297,1.068359,0.300293,0.2861328,-0.3432617
5864,10.9375,-22.125,-6.125,0.1010742,0.05810547,1.013672,0.300293,0.2861328,-0.3432617
5865,11.25,-16.1875,-6.5,0.2338867,0.05810547,0.9829102,0.300293,0.2861328,-0.3432617
5867,12.875,-6.5,-6,0.2807617,0.03857422,1.029297,0.300293,0.2861328,-0.3432617
5868,11.0625,12.625,-8.25,0.3544922,-0.03857422,1.056641,0.2983398,0.2885742,-0.3374023
5870,14.125,36.5,-8.5625,0.4287109,-0.06982422,1.126953,0.2983398,0.2885742,-0.3374023
5871,15.0625,69.6875,-12.4375,0.4873047,-0.03466797,1.314453,0.2983398,0.2885742,-0.3374023
5873,19.75,113.5625,-17,0.5263672,-0.08935547,1.39209,0.3017578,0.28125,-0.3305664
5874,22.75,178.0625,-21.375,0.5341797,-0.1870117,1.626465,0.3017578,0.28125,-0.3305664
5876,24.125,256.4375,-25.75,0.5341797,-0.3779297,1.969727,0.3017578,0.28125,-0.3305664
5877,36.5625,334.625,-23.6875,0.5615234,-0.1870117,1.87207,0.3154297,0.28125,-0.3154297
5879,18.375,443.875,-11.125,0.9907227,-0.3583984,2.480469,0.3154297,0.28125,-0.3154297
5880,19.25,606,-2.1875,1.001953,-0.9204102,2.800293,0.3154297,0.28125,-0.3154297
5882,32.375,730,-3.1875,0.1166992,-1.052734,2.765137,0.3154297,0.28125,-0.3154297
5883,72.125,769.8125,-19.0625,-1.001953,-1.435059,3.202148,0.3481445,0.2700195,-0.2666016
5885,78.375,752.3125,-22.25,-1.146484,-0.9672852,2.258301,0.3481445,0.2700195,-0.2666016
5886,40.9375,641.3125,-1.1875,-3.939453,-0.1987305,1.87207,0.3481445,0.2700195,-0.2666016
5888,-67.0625,415.5625,-25.4375,-3.931641,0.9907227,2.258301,0.3691406,0.2768555,-0.1982422
5889,-102.4375,206.0625,-70.75,-3.365723,0.4130859,3.529785,0.3691406,0.2768555,-0.1982422
5891,-72.3125,60.9375,-102.25,-2.59375,-0.331543,3.092773,0.3691406,0.2768555,-0.1982422
5892,-60.25,-47.5625,-123,-1.911133,-0.1713867,2.199707,0.3808594,0.2929688,-0.1982422
5894,-62.875,-117.4375,-137.25,-1.645996,-0.190918,2.457031,0.3808594,0.2929688,-0.1982422
5895,-39.5,-158.25,-149.6875,-1.279297,-0.3349609,2.546875,0.3808594,0.2929688,-0.1982422
5897,-27.4375,-174.25,-156.5625,-1.021484,-0.1245117,1.797852,0.3808594,0.2929688,-0.1982422
5898,-30.5,-171.6875,-159.9375,-0.8774414,-0.05810547,1.474121,0.3666992,0.2954102,-0.2163086
5900,-27,-144.375,-162,-0.6318359,-0.1166992,1.029297,0.3666992,0.2954102,-0.2163086
5901,-34.75,-97.8125,-165.75,-0.4013672,-0.190918,0.6665039,0.3666992,0.2954102,-0.2163086
5903,-27.0625,-50,-170.625,-0.3662109,-0.3081055,0.6240234,0.3530273,0.3056641,-0.2216797
5904,-17.25,-9.6875,-175,-0.3818359,-0.2807617,0.4248047,0.3530273,0.3056641,-0.2216797
5906,-14.9375,23.5,-179.625,-0.4443359,-0.206543,0.3041992,0.3530273,0.3056641,-0.2216797
5907,-8.25,47.8125,-186.5625,-0.5146484,-0.206543,0.3466797,0.3515625,0.3242188,-0.2275391
5909,-4.6875,61.5625,-191.8125,-0.5341797,-0.1479492,0.4599609,0.3515625,0.3242188,-0.2275391
5910,-4.5625,76.875,-195.4375,-0.4833984,-0.05419922,0.6044922,0.3515625,0.3242188,-0.2275391
5912,-5.6875,89,-198.1875,-0.4560547,0.01123047,0.7250977,0.3515625,0.3242188,-0.2275391
5913,-7.25,99.4375,-200.0625,-0.4130859,0.1401367,0.9321289,0.3515625,0.3242188,-0.2275391
5915,-10.3125,106.1875,-200.1875,-0.331543,0.2573242,1.166016,0.3515625,0.3242188,-0.2275391
5916,-13.9375,109.3125,-198.4375,-0.284668,0.3237305,1.271484,0.3515625,0.3242188,-0.2275391
5918,-15.9375,109.0625,-195.6875,-0.222168,0.4638672,1.403809,0.3457031,0.3393555,-0.2441406
5919,-18.8125,102.6875,-191.5625,-0.1401367,0.5888672,1.481934,0.3457031,0.3393555,-0.2441406
5921,-22,90.625,-186.1875,-0.1323242,0.6665039,1.462402,0.3457031,0.3393555,-0.2441406
5922,-28.25,72.8125,-179.4375,-0.07763672,0.7915039,1.462402,0.3457031,0.3535156,-0.2509766
5924,-34.1875,55.0625,-172.25,-0.03857422,0.8540039,1.493652,0.3457031,0.3535156,-0.2509766
5925,-37.25,39.0625,-163.6875,0.1245117,0.8774414,1.474121,0.3457031,0.3535156,-0.2509766
5927,-39.125,25.0625,-154.6875,0.2299805,0.8735352,1.407715,0.3457031,0.3535156,-0.2509766
5928,-39.0625,10.6875,-145.3125,0.2573242,0.9086914,1.232422,0.3457031,0.3535156,-0.2509766
5930,-40.4375,-3.5,-135.0625,0.3198242,0.9086914,1.095703,0.3457031,0.3535156,-0.2509766
5931,-40.0625,-16.375,-127.4375,0.4169922,0.8930664,0.9047852,0.3457031,0.3535156,-0.2509766
5933,-39,-24,-119.4375,0.4833984,0.8657227,0.7250977,0.3344727,0.3764648,-0.3027344
5935,-37.4375,-26.5,-112.4375,0.5927734,0.8735352,0.6552734,0.3344727,0.3764648,-0.3027344
5937,-34.5625,-25.3125,-104.625,0.6782227,0.7797852,0.4560547,0.3344727,0.3764648,-0.3027344
5938,-29.5,-20,-101.625,0.7329102,0.7329102,0.3857422,0.3364258,0.3813477,-0.3320313
5940,-23.6875,-12.625,-94.8125,0.8032227,0.7133789,0.3388672,0.3364258,0.3813477,-0.3320313
5941,-14.75,-2.625,-87.6875,0.8579102,0.6552734,0.3583984,0.3364258,0.3813477,-0.3320313
5943,-4.0625,6.8125,-82.6875,0.8540039,0.6123047,0.4130859,0.3330078,0.3837891,-0.362793
5944,7.625,13.3125,-78.375,0.8461914,0.6201172,0.4560547,0.3330078,0.3837891,-0.362793
5946,18.3125,14,-74.1875,0.8188477,0.6123047,0.5068359,0.3330078,0.3837891,-0.362793
5947,27.625,8.5625,-70,0.8110352,0.5966797,0.5341797,0.3330078,0.3837891,-0.362793
5949,35.1875,0,-67.0625,0.8266602,0.5927734,0.5810547,0.3364258,0.3837891,-0.3779297
5950,41.8125,-9.0625,-64.0625,0.8930664,0.5732422,0.6474609,0.3364258,0.3837891,-0.3779297
5952,47.3125,-17,-62.1875,0.8813477,0.5107422,0.6513672,0.3364258,0.3837891,-0.3779297
5953,54.1875,-29.5625,-59.5625,0.8852539,0.4912109,0.6162109,0.3364258,0.3896484,-0.3974609
5955,57.5625,-41.75,-57.25,0.8813477,0.4990234,0.5927734,0.3364258,0.3896484,-0.3974609
5956,61.6875,-53.4375,-54.8125,0.8696289,0.4521484,0.5263672,0.3364258,0.3896484,-0.3974609
5958,65.625,-65.8125,-52,0.8891602,0.4326172,0.5029297,0.3286133,0.387207,-0.4296875
5959,68.625,-75.375,-50.1875,0.8618164,0.4013672,0.4287109,0.3286133,0.387207,-0.4296875
5961,71.9375,-83.75,-47.9375,0.8383789,0.3740234,0.3237305,0.3286133,0.387207,-0.4296875
5962,76.3125,-89.0625,-45.6875,0.8305664,0.3388672,0.2729492,0.3286133,0.387207,-0.4296875
5964,78,-92.875,-43.25,0.8383789,0.300293,0.2026367,0.3305664,0.3950195,-0.4619141
5965,82.375,-94.8125,-40.8125,0.8422852,0.2924805,0.2260742,0.3305664,0.3950195,-0.4619141
5967,83.4375,-94.3125,-38.75,0.8032227,0.2416992,0.2299805,0.3305664,0.3950195,-0.4619141
5968,87.3125,-93.8125,-37.3125,0.8032227,0.2260742,0.2768555,0.3110352,0.394043,-0.5048828
5970,89.75,-93.75,-34.4375,0.7602539,0.206543,0.300293,0.3110352,0.394043,-0.5048828
5971,94.1875,-96.3125,-32.6875,0.7094727,0.1674805,0.3544922,0.3110352,0.394043,-0.5048828
5973,97.25,-100.8125,-30.625,0.6743164,0.159668,0.4482422,0.3051758,0.4008789,-0.5410156
5974,100.5625,-105,-28.4375,0.6357422,0.1401367,0.4677734,0.3051758,0.4008789,-0.5410156
5976,102.625,-111.5,-25.6875,0.5927734,0.1362305,0.5419922,0.3051758,0.4008789,-0.5410156
5977,104.875,-119,-22.8125,0.5185547,0.1557617,0.5537109,0.3051758,0.4008789,-0.5410156
5979,104.75,-126.625,-19.375,0.4716797,0.1401367,0.5693359,0.3051758,0.4008789,-0.5410156
5980,104.5625,-133.9375,-16.1875,0.4521484,0.1245117,0.5732422,0.3051758,0.4008789,-0.5410156
5982,104.1875,-137.375,-13.25,0.3857422,0.06591797,0.5927734,0.3051758,0.4008789,-0.5410156
5983,102.3125,-142.0625,-9.8125,0.3623047,0.05419922,0.5654297,0.2387695,0.3823242,-0.6386719
5985,101.4375,-144.1875,-7.5,0.2963867,0.01904297,0.5654297,0.2387695,0.3823242,-0.6386719
5986,99.75,-145.6875,-4.1875,0.253418,-0.003417969,0.5966797,0.2387695,0.3823242,-0.6386719
5988,97.3125,-145.5,-1.25,0.2299805,-0.03076172,0.6318359,0.1977539,0.3686523,-0.6835938
5989,95.3125,-145.3125,1.4375,0.1401367,-0.03857422,0.6704102,0.1977539,0.3686523,-0.6835938
5991,92.1875,-146.6875,4.3125,0.06201172,-0.01513672,0.7016602,0.1977539,0.3686523,-0.6835938
5992,88.4375,-149.25,7.9375,0.01513672,-0.03857422,0.7211914,0.1977539,0.3686523,-0.6835938
5994,88,-151.125,10.75,-0.03466797,-0.08154297,0.7602539,0.1977539,0.3686523,-0.6835938
5995,85.1875,-151.8125,12.9375,-0.06982422,-0.1166992,0.8149414,0.1977539,0.3686523,-0.6835938
5997,84.25,-151.25,14.1875,-0.1166992,-0.1479492,0.8188477,0.1977539,0.3686523,-0.6835938
5998,83.4375,-150.375,16,-0.1791992,-0.222168,0.8969727,0.08251953,0.3242188,-0.7338867
6000,82.9375,-148.875,17.0625,-0.2299805,-0.2612305,0.9204102,0.08251953,0.3242188,-0.7338867
6001,81.9375,-148.75,17.375,-0.3198242,-0.2768555,0.9594727,0.08251953,0.3242188,-0.7338867
6003,83.1875,-149.9375,17.75,-0.4091797,-0.315918,0.9829102,0.01269531,0.3037109,-0.7353516
6004,78.4375,-152.375,17.8125,-0.4755859,-0.3198242,0.9516602,0.01269531,0.3037109,-0.7353516
6006,78.75,-154.6875,17.4375,-0.5654297,-0.3237305,0.9555664,0.01269531,0.3037109,-0.7353516
6007,77.3125,-155.5625,17.375,-0.6474609,-0.3662109,0.9204102,-0.04980469,0.2836914,-0.7324219
6009,73.75,-155.875,17.0625,-0.7055664,-0.3662109,0.9165039,-0.04980469,0.2836914,-0.7324219
6010,70.75,-152.9375,17.625,-0.7641602,-0.3818359,0.9047852,-0.04980469,0.2836914,-0.7324219
6012,67.1875,-147.5625,18.125,-0.8110352,-0.3935547,0.8579102,-0.04980469,0.2836914,-0.7324219
6013,64.0625,-141.4375,17.25,-0.8579102,-0.4208984,0.8422852,-0.1079102,0.2675781,-0.7060547
6015,60.75,-134.125,16.625,-0.9047852,-0.4287109,0.8500977,-0.1079102,0.2675781,-0.7060547
6016,57.875,-127.3125,15.8125,-0.9946289,-0.4443359,0.8579102,-0.1079102,0.2675781,-0.7060547
6018,53.875,-120.875,15.0625,-1.021484,-0.4951172,0.8696289,-0.1499023,0.2548828,-0.6777344
6019,49.8125,-114.3125,14.1875,-1.076172,-0.4951172,0.8579102,-0.1499023,0.2548828,-0.6777344
6021,45.25,-107.5625,12.375,-1.119141,-0.5185547,0.8891602,-0.1499023,0.2548828,-0.6777344
6022,40.8125,-99.6875,10.375,-1.150391,-0.5380859,0.8735352,-0.1845703,0.2431641,-0.6416016
6024,35.5,-93.1875,7.5,-1.181641,-0.5498047,0.8383789,-0.1845703,0.2431641,-0.6416016
6025,30.25,-86.1875,4.875,-1.208984,-0.5576172,0.8110352,-0.1845703,0.2431641,-0.6416016
6027,24.4375,-80.5,1,-1.232422,-0.5341797,0.7602539,-0.1845703,0.2431641,-0.6416016
6028,17.8125,-71.5625,-3.4375,-1.232422,-0.5615234,0.7719727,-0.2021484,0.2456055,-0.6264648
6030,13.625,-68.625,-7.4375,-1.244141,-0.5263672,0.7133789,-0.2021484,0.2456055,-0.6264648
6032,8.3125,-60.375,-11.6875,-1.251953,-0.5146484,0.5966797,-0.2021484,0.2456055,-0.6264648
6034,3.625,-54.0625,-15.5625,-1.283203,-0.5029297,0.5263672,-0.222168,0.2348633,-0.6069336
6035,-1.8125,-47.5625,-19,-1.267578,-0.4404297,0.3779297,-0.222168,0.2348633,-0.6069336
6037,-6.3125,-41.1875,-22,-1.251953,-0.4208984,0.3120117,-0.222168,0.2348633,-0.6069336
6038,-10.125,-33.25,-24.9375,-1.232422,-0.3623047,0.09716797,-0.2397461,0.2304688,-0.5859375
6040,-13.625,-23.3125,-27,-1.173828,-0.2807617,-0.128418,-0.2397461,0.2304688,-0.5859375
6041,-19.25,-11.1875,-28.375,-1.115234,-0.253418,-0.253418,-0.2397461,0.2304688,-0.5859375
6043,-26.5,6.0625,-40.8125,-1.762695,-0.1401367,-0.1870117,-0.2397461,0.2304688,-0.5859375
6044,-74.625,54.75,12,-1.103516,0.8461914,-1.208984,-0.253418,0.2373047,-0.5830078
6046,-253.5,123.875,15.5625,-0.8774414,1.236328,-1.489746,-0.253418,0.2373047,-0.5830078
6047,-257.9375,154.1875,-14.8125,-1.626465,-0.08544922,-0.8149414,-0.253418,0.2373047,-0.5830078
6049,-250.875,123.6875,7,-0.237793,-0.3427734,-0.6123047,-0.2651367,0.2592773,-0.5732422
6050,-267.75,133,87.125,0.3779297,0.5498047,0.5029297,-0.2651367,0.2592773,-0.5732422
6052,-404.25,221.8125,62.375,2.72998,0.7602539,2.839355,-0.2651367,0.2592773,-0.5732422
6053,-91.25,379,-98.75,-2.968262,-6.275879,7.84375,-0.2675781,0.2919922,-0.5957031
6055,240.6875,140,-69.5625,-4.637695,-4.55957,7.84375,-0.2675781,0.2919922,-0.5957031
6056,86.8125,-25.8125,-8.0625,-3.833984,-0.9711914,5.230469,-0.2675781,0.2919922,-0.5957031
6058,-2.25,-165.625,0.875,-0.8422852,0.4326172,1.025391,-0.2675781,0.2919922,-0.5957031
6059,-46.75,-137,28.875,0.5888672,-0.3237305,-0.09326172,-0.2675781,0.2919922,-0.5957031
6061,-19.0625,-15.25,22.625,2.148926,-0.2026367,-1.337402,-0.2675781,0.2919922,-0.5957031
6062,37.625,66.1875,15.4375,0.3349609,0.4873047,-0.3388672,-0.2675781,0.2919922,-0.5957031
6064,13.9375,52.25,11.125,-0.1088867,0.7446289,0.4130859,-0.2709961,0.2768555,-0.5996094
6065,-7.3125,16.75,5.875,-0.3935547,0.2260742,2.070801,-0.2709961,0.2768555,-0.5996094
6067,15.1875,-7.4375,-0.125,-0.2924805,-0.03076172,1.821289,-0.2709961,0.2768555,-0.5996094
6068,-0.375,-3.0625,3.8125,0.1088867,0.01123047,1.263672,-0.2700195,0.2734375,-0.6010742
6070,0.625,11.5625,6.5625,0.315918,-0.04638672,0.5341797,-0.2700195,0.2734375,-0.6010742
6071,3.0625,21.0625,5.125,0.2651367,-0.04638672,0.8618164,-0.2700195,0.2734375,-0.6010742
6073,11.25,16.125,4.6875,-0.02294922,-0.03076172,1.064453,-0.2675781,0.2758789,-0.5913086
6074,5.25,10.8125,3.75,-0.003417969,0.09716797,1.216797,-0.2675781,0.2758789,-0.5913086
6076,4.3125,10.375,2.375,-0.01904297,0.1010742,1.048828,-0.2675781,0.2758789,-0.5913086
6077,3.1875,13.0625,0.75,0.08544922,0.09716797,0.9047852,-0.2675781,0.2758789,-0.5913086
6079,3.6875,19.4375,-1.3125,0.1010742,0.04638672,0.8618164,-0.2709961,0.2792969,-0.5996094
6080,9,19.875,-3.25,-0.04638672,-0.1088867,1.150391,-0.2709961,0.2792969,-0.5996094
6082,7.8125,8.125,-1.125,-0.1831055,-0.01904297,1.138672,-0.2709961,0.2792969,-0.5996094
6083,6.4375,9.5625,-1.125,-0.03076172,-0.06201172,1.107422,-0.2709961,0.2758789,-0.5888672
6085,9.75,8,-0.375,-0.159668,-0.1010742,1.240234,-0.2709961,0.2758789,-0.5888672
6086,3.25,0.625,2.5,-0.1635742,-0.007324219,1.095703,-0.2709961,0.2758789,-0.5888672
6088,5.1875,5.5625,2,0.01123047,-0.07373047,0.7954102,-0.2651367,0.277832,-0.597168
6089,7.25,7.4375,1.5625,-0.06201172,-0.05810547,0.9594727,-0.2651367,0.277832,-0.597168
6091,6.5,3.5625,3.5,-0.1831055,-0.05419922,0.9946289,-0.2651367,0.277832,-0.597168
6092,6.8125,4.6875,2.1875,-0.1323242,-0.03857422,0.9633789,-0.2651367,0.277832,-0.597168
6094,6.25,2.25,3.4375,-0.175293,-0.01123047,1.091797,-0.2675781,0.28125,-0.597168
6095,4.4375,-2,3.5,-0.1713867,0.01513672,1.076172,-0.2675781,0.28125,-0.597168
6097,2.75,-2.375,4.625,-0.1206055,0.01513672,0.9750977,-0.2675781,0.28125,-0.597168
6098,2.4375,-2.4375,4.25,-0.1323242,0.06591797,0.8969727,-0.2675781,0.2851563,-0.5898438
6100,-0.875,-4.75,4,-0.01513672,0.06982422,0.8696289,-0.2675781,0.2851563,-0.5898438
6101,-0.25,-2.5,3.5625,0.02685547,0.05419922,0.8540039,-0.2675781,0.2851563,-0.5898438
6103,-0.5,-4.375,2.0625,0.007324219,0.02685547,0.9633789,-0.2617188,0.2792969,-0.597168
6104,-0.8125,-5.0625,2.625,0.03466797,0.05029297,0.8696289,-0.2617188,0.2792969,-0.597168
6106,-0.6875,-1.125,1.1875,0.003417969,0,0.9516602,-0.2617188,0.2792969,-0.597168
6107,0.625,-5.0625,0.9375,-0.04248047,-0.01513672,1.080078,-0.2617188,0.2792969,-0.597168
6109,-3.375,-5.9375,1.875,0.003417969,0.04248047,1.001953,-0.2685547,0.277832,-0.6040039
6110,0.1875,-1.1875,0.625,0.01123047,0.04638672,0.8305664,-0.2685547,0.277832,-0.6040039
6112,-1.375,-2.3125,-0.0625,-0.08154297,0.03857422,0.9047852,-0.2685547,0.277832,-0.6040039
6113,0.375,-3.0625,-0.1875,-0.05029297,-0.007324219,1.041016,-0.2709961,0.2792969,-0.6040039
6115,-0.625,0.875,-0.9375,-0.01123047,0.007324219,1.001953,-0.2709961,0.2792969,-0.6040039
6116,1.125,0.5,-1.125,-0.1088867,-0.007324219,1.009766,-0.2709961,0.2792969,-0.6040039
6118,0.5,-0.5625,-0.4375,-0.04248047,-0.02685547,0.9750977,-0.2685547,0.277832,-0.5957031
6119,1.8125,2.1875,-0.875,-0.06591797,-0.05419922,1.052734,-0.2685547,0.277832,-0.5957031
6121,1.9375,1.6875,0.1875,-0.09326172,-0.01123047,1.080078,-0.2685547,0.277832,-0.5957031
6122,2.875,0.375,0.3125,0.003417969,0.01123047,0.9594727,-0.2685547,0.277832,-0.5957031
6124,1.4375,3.3125,-0.0625,-0.04638672,0.01513672,0.9829102,-0.2685547,0.277832,-0.5957031
